days,campus,condition,canopy,ID,start.date.t1,age,gender,video,participated,diet.t1,spillover,spillover.when,socdes1,socdes2,socdes3,socdes4,socdes5,socdes6,socdes7,socdes8,socdes9,socdes10,socdes11,socdes12,socdes13,watched,minimize.pork.t1,suffering.t1,diet.t2,minimize.pork.t2,suffering.t2,data.available
3,8,1,0,17066015,3/10/2017,18,1,1,,1,0,,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5,5,1,5,5,3
2,22,2,0,17374396,4/5/2017,26,2,1,,0,0,,0,1,0,0,1,1,1,0,1,0,1,0,1,1,4,5,1,5,1,3
2,1,0,0,17598421,4/25/2017,21,1,2,3,0,1,4,0,1,0,0,1,0,1,1,1,1,1,1,0,,4,4,1,2,4,3
2,24,0,0,17247645,3/24/2017,20,2,1,,2,1,2,1,0,0,1,1,0,1,0,1,1,0,0,1,,1,1,1,2,1,3
2,24,0,0,17247674,3/24/2017,20,2,2,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,,5,5,1,5,5,3
1,11,0,0,17597405,4/27/2017,20,1,2,2,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,,3,3,1,4,4,3
2,24,0,0,17247620,3/24/2017,19,1,3,2,2,0,,1,1,1,1,0,0,0,0,1,0,1,0,0,,4,4,1,4,3,3
1,19,0,0,17570534,4/25/2017,19,1,3,3,1,0,,0,0,0,0,1,0,1,0,1,1,0,0,1,,5,4,1,5,5,3
1,11,0,0,17597433,4/27/2017,20,2,3,2,1,0,,0,1,1,0,1,0,1,0,1,0,0,0,0,,1,5,1,4,4,3
3,12,0,0,17130861,3/15/2017,22,1,3,2,1,0,,1,1,1,1,0,0,1,1,1,0,0,0,0,,5,5,1,5,3,3
3,4,0,0,17304447,3/28/2017,24,2,3,2,1,0,,0,0,1,1,1,0,1,0,1,1,1,0,0,,4,4,1,4,4,3
3,23,0,0,17711674,5/8/2017,21,1,3,2,1,0,,0,0,1,1,1,0,1,0,1,0,1,1,1,,5,5,1,5,4,3
2,10,0,0,17354899,4/3/2017,19,1,3,3,3,0,,0,0,1,0,0,1,1,0,1,0,0,0,0,,4,4,1,4,4,3
3,9,0,0,17224633,3/21/2017,22,1,3,2,3,0,,1,1,1,0,0,0,1,0,1,1,0,0,1,,3,3,1,3,3,3
3,34,0,0,17102745,3/13/2017,18,1,2,2,5,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,,3,3,1,3,2,3
3,32,0,0,17057277,3/9/2017,18,1,2,2,5,0,,1,1,1,1,1,1,1,1,0,1,1,1,0,,2,2,1,4,4,3
3,35,0,0,17514228,4/20/2017,24,2,2,2,5,0,,1,1,0,1,1,1,1,1,1,1,1,1,1,,5,5,1,4,4,3
2,10,0,0,17354920,4/3/2017,47,1,2,2,5,0,,1,1,1,0,1,0,1,0,1,0,0,1,0,,4,4,1,4,4,3
1,11,0,0,17597413,4/27/2017,18,2,2,2,5,0,,1,1,0,0,0,1,1,1,1,1,0,0,1,,3,3,1,1,1,3
2,10,0,0,17354912,4/3/2017,25,2,2,2,5,0,,0,0,1,0,1,1,1,0,1,1,0,0,1,,4,3,1,3,3,3
3,6,0,0,17641842,5/1/2017,29,1,2,2,2,0,,0,1,0,1,1,1,1,0,1,0,0,0,0,,5,5,1,5,5,3
3,2,0,0,17441102,4/12/2017,19,2,2,2,2,0,,1,0,0,0,1,1,1,0,0,1,0,0,1,,4,4,1,3,4,3
3,8,0,0,17119154,3/14/2017,22,2,2,2,2,0,,1,0,0,1,0,1,0,0,1,0,1,0,0,,3,4,1,3,4,3
3,34,0,0,17102761,3/13/2017,19,1,2,2,2,0,,0,0,1,0,0,1,1,0,1,0,1,1,0,,4,4,1,4,4,3
3,32,0,0,17057268,3/9/2017,18,2,2,2,2,0,,0,0,1,0,1,0,1,0,1,1,0,0,0,,3,5,1,3,5,3
3,14,0,0,17479858,4/17/2017,20,1,2,2,2,0,,1,1,1,1,1,0,1,0,1,1,1,1,0,,4,4,1,4,5,3
3,32,0,0,17057370,3/9/2017,26,2,2,2,2,0,,1,0,1,1,0,1,1,0,1,0,1,1,0,,3,4,1,3,4,3
3,8,0,0,17119073,3/14/2017,23,1,2,2,2,0,,0,0,0,1,1,0,0,0,1,0,0,0,1,,3,3,1,3,3,3
1,29,1,0,17649885,4/28/2017,19,1,2,2,2,0,,0,1,1,1,1,1,1,1,1,1,1,1,0,,4,4,1,3,4,3
3,5,0,0,17458247,4/14/2017,21,2,2,2,2,0,,1,0,1,0,1,0,1,0,1,1,1,1,1,,3,3,1,3,4,3
3,2,0,0,17441160,4/12/2017,34,1,2,2,2,0,,0,1,0,0,0,0,1,0,1,0,0,1,1,,3,4,1,3,5,3
1,11,0,0,17597466,4/27/2017,26,2,2,2,2,0,,0,1,0,1,1,1,1,0,1,0,1,0,1,,3,4,1,3,4,3
3,21,0,0,17766945,5/11/2017,22,2,2,2,2,0,,0,0,0,0,1,0,1,0,1,0,1,0,0,,5,4,1,5,5,3
2,24,0,0,17247672,3/24/2017,21,2,2,2,2,0,,1,0,1,1,0,0,1,0,1,0,1,1,0,,5,5,1,5,5,3
2,24,0,0,17247675,3/24/2017,21,1,2,2,2,0,,0,0,1,0,1,0,1,0,1,0,1,1,0,,4,4,1,4,4,3
3,31,0,0,17814678,5/15/2017,18,3,2,2,2,0,,1,0,1,0,1,1,1,0,1,0,0,0,1,,4,4,1,4,4,3
3,23,0,0,17711651,5/8/2017,19,1,2,2,2,0,,1,0,1,0,1,1,1,1,1,0,1,1,0,,5,5,1,5,5,3
1,19,0,0,17570581,4/25/2017,19,2,2,2,2,0,,0,0,0,0,1,0,0,0,1,1,0,1,1,,3,4,1,3,4,3
3,8,0,0,17119163,3/14/2017,21,1,2,2,2,0,,1,0,1,0,0,0,1,0,1,0,0,0,1,,5,4,1,1,1,3
3,4,0,0,17304538,3/28/2017,24,1,2,2,2,0,,1,0,1,1,1,1,1,0,1,0,1,1,1,,5,5,1,5,5,3
3,17,0,0,17354349,4/3/2017,21,1,2,2,2,0,,1,1,1,1,1,0,0,0,1,0,1,1,0,,4,5,1,5,5,3
3,6,0,0,17649776,5/1/2017,28,1,2,2,2,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,,5,1,1,5,5,3
3,35,0,0,17514217,4/20/2017,47,2,2,2,2,0,,0,0,0,0,1,0,1,0,1,1,1,0,0,,4,4,1,4,4,3
3,7,0,1,17639799,4/28/2017,18,1,2,2,2,0,,1,0,1,0,0,0,0,0,1,0,1,1,1,,4,5,1,4,4,3
1,19,0,0,17570540,4/25/2017,30,1,2,2,2,0,,0,0,1,0,1,1,1,0,1,1,1,1,0,,1,5,1,5,5,3
2,24,0,0,17247602,3/24/2017,54,1,2,2,2,0,,0,0,0,0,1,0,1,0,1,0,0,1,1,,5,5,1,5,5,3
3,25,0,0,17062887,3/10/2017,18,1,2,2,2,0,,1,0,0,0,0,1,0,0,0,0,0,0,1,,3,4,1,3,3,3
3,26,0,0,17326093,3/31/2017,18,2,2,2,2,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,,3,2,1,2,3,3
3,34,0,0,17102751,3/13/2017,27,1,2,2,2,0,,1,0,0,0,1,0,1,0,1,0,0,0,1,,4,3,1,4,4,3
2,24,0,0,17247642,3/24/2017,21,2,2,2,2,0,,0,0,0,0,1,0,1,0,1,1,0,1,1,,3,4,1,2,3,3
1,33,0,0,17304510,3/23/2017,19,1,2,2,2,0,,0,1,1,0,1,0,0,0,0,1,0,0,0,,3,4,1,3,4,3
3,25,0,0,17062838,3/10/2017,21,1,2,2,1,0,,1,0,1,1,1,0,1,0,1,1,1,1,1,,3,4,1,3,4,3
3,25,0,0,17062881,3/10/2017,22,2,2,2,1,0,,1,0,0,0,0,0,0,1,0,0,1,1,0,,2,2,1,3,1,3
3,17,0,0,17354337,4/3/2017,27,2,2,2,1,0,,1,1,1,0,1,0,1,0,1,1,0,0,0,,5,5,1,5,5,3
3,4,0,0,17304448,3/28/2017,21,2,2,2,1,0,,0,0,1,0,1,1,1,1,0,0,1,0,1,,5,2,1,4,2,3
3,4,0,0,17304528,3/28/2017,18,1,2,2,1,0,,1,1,1,1,0,1,0,1,0,0,1,0,0,,3,3,1,3,4,3
2,24,0,0,17247611,3/24/2017,23,1,2,2,1,0,,1,0,0,0,1,1,0,0,0,0,1,0,0,,3,4,1,3,4,3
3,32,0,0,17057251,3/9/2017,19,1,2,2,1,0,,1,1,1,1,1,1,1,0,0,0,1,0,0,,4,4,1,4,4,3
3,23,0,0,17711648,5/8/2017,19,2,2,2,1,0,,0,1,1,0,0,1,1,1,1,0,0,1,1,,4,4,1,3,4,3
3,12,0,0,17130874,3/15/2017,31,1,2,2,1,0,,0,0,0,0,0,0,1,0,1,0,0,1,1,,4,4,1,5,4,3
3,12,0,0,17130826,3/15/2017,26,2,2,2,1,0,,1,1,0,1,1,1,1,1,1,1,1,1,1,,5,2,1,5,3,3
3,26,0,0,17326087,3/31/2017,30,1,2,2,1,0,,0,0,1,0,1,0,1,0,1,0,1,0,0,,5,4,1,4,4,3
3,23,0,0,17711675,5/8/2017,51,1,2,2,1,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,,1,1,1,4,5,3
3,14,0,0,17479834,4/17/2017,23,1,2,2,1,0,,0,0,1,0,1,1,1,0,1,0,1,0,1,,4,3,1,4,3,3
2,1,0,0,17598422,4/25/2017,23,1,2,2,1,0,,0,0,1,1,1,0,1,0,1,1,0,0,1,,4,3,1,4,4,3
2,24,0,0,17247618,3/24/2017,20,1,2,2,1,0,,1,1,0,0,1,0,1,0,1,0,0,1,0,,5,5,1,5,5,3
3,16,0,0,17721279,5/9/2017,21,2,2,2,1,0,,1,0,1,1,1,0,1,0,1,0,0,0,1,,3,4,1,4,4,3
3,5,0,0,17458268,4/14/2017,20,2,2,2,1,0,,0,1,1,1,0,1,1,1,0,0,0,1,0,,5,5,1,5,5,3
3,5,0,0,17458229,4/14/2017,19,1,2,2,1,0,,1,0,0,1,1,0,1,0,1,0,1,0,1,,3,4,1,3,2,3
3,25,0,0,17062958,3/10/2017,19,1,2,2,1,0,,1,1,0,0,1,1,1,1,1,0,1,0,1,,4,4,1,4,4,3
3,4,0,0,17304460,3/28/2017,23,1,2,2,1,0,,0,1,1,0,1,0,1,0,1,1,0,0,0,,5,4,1,4,4,3
3,12,0,0,17130838,3/15/2017,37,1,2,2,1,0,,0,0,0,0,0,0,1,0,1,0,1,0,1,,5,5,1,5,5,3
3,17,0,0,17354338,4/3/2017,22,1,2,2,1,0,,1,1,1,1,1,1,1,0,1,0,1,0,0,,3,4,1,4,4,3
3,8,0,0,17119160,3/14/2017,27,2,2,2,1,0,,0,0,1,1,0,1,0,1,0,0,1,1,0,,4,3,1,3,3,3
3,16,0,0,17721292,5/9/2017,21,1,2,2,1,0,,0,0,0,0,0,1,0,1,0,0,1,1,0,,1,3,1,2,3,3
2,24,0,0,17247693,3/24/2017,19,1,2,2,1,0,,1,1,1,1,0,1,0,1,0,0,1,1,0,,3,4,1,3,4,3
1,11,0,0,17597461,4/27/2017,19,1,2,2,1,0,,1,0,0,0,1,1,1,0,1,0,1,0,0,,3,3,1,2,2,3
3,21,0,0,17766950,5/11/2017,21,1,2,2,1,0,,1,1,1,0,0,1,1,0,1,0,1,0,0,,4,5,1,4,4,3
2,10,0,0,17354910,4/3/2017,21,1,2,2,1,0,,1,0,1,0,1,0,1,1,1,0,0,0,0,,5,5,1,3,3,3
1,19,0,0,17570523,4/25/2017,18,2,2,2,1,0,,1,0,1,0,0,0,1,0,1,0,1,0,1,,3,3,1,3,4,3
1,11,0,0,17597410,4/27/2017,26,2,2,2,1,0,,1,0,1,0,1,0,1,0,0,1,1,1,1,,4,4,1,4,4,3
3,32,0,0,17057369,3/9/2017,44,1,2,2,1,0,,0,1,0,0,0,1,1,0,1,1,1,1,0,,5,5,1,5,5,3
3,16,0,0,17729231,5/9/2017,25,2,2,2,1,0,,1,0,1,0,0,1,1,0,1,0,1,0,0,,4,2,1,4,3,3
3,14,0,0,17479820,4/17/2017,18,1,2,2,1,0,,0,1,1,1,0,0,1,0,0,0,1,1,1,,4,4,1,4,5,3
1,3,0,0,17499620,4/18/2017,37,1,2,2,1,0,,0,0,0,0,1,0,0,0,0,0,0,1,1,,5,5,1,5,5,3
3,7,0,1,17639812,4/28/2017,18,2,2,2,1,0,,1,1,0,1,1,1,1,0,1,0,1,1,0,,5,5,1,4,5,3
3,9,0,0,17224583,3/21/2017,24,1,2,2,1,0,,0,0,1,0,1,0,1,0,1,0,1,0,1,,3,4,1,4,5,3
1,33,0,0,17251690,3/23/2017,19,1,2,2,1,0,,1,0,0,0,1,0,1,0,1,0,0,0,0,,5,4,1,5,5,3
3,32,0,0,17057249,3/9/2017,27,1,2,2,1,0,,1,1,0,0,0,1,1,0,1,0,1,1,1,,4,4,1,4,3,3
1,19,0,0,17570619,4/25/2017,53,1,2,2,1,0,,0,0,0,1,1,0,1,1,0,0,0,1,0,,4,4,1,4,4,3
3,8,0,0,17119151,3/14/2017,20,2,2,2,1,0,,0,1,1,0,1,1,1,1,1,1,1,0,1,,4,2,1,2,3,3
2,24,0,0,17247691,3/24/2017,19,1,2,2,1,0,,1,1,1,1,1,0,0,0,0,0,1,1,1,,5,5,1,5,5,3
3,25,0,0,17062964,3/10/2017,22,1,2,2,1,0,,1,0,1,0,1,0,1,0,1,1,1,0,1,,4,5,1,3,5,3
3,4,0,0,17304458,3/28/2017,22,1,2,2,1,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,,5,4,1,4,4,3
3,6,0,0,17641802,5/1/2017,42,1,2,2,1,0,,0,0,1,1,1,1,1,0,1,1,0,1,1,,5,5,1,5,4,3
3,34,0,0,17102741,3/13/2017,28,2,2,2,1,0,,1,1,1,1,0,1,1,0,0,0,0,1,0,,5,3,1,4,3,3
1,19,0,0,17570563,4/25/2017,28,2,2,2,1,0,,0,1,0,0,1,0,1,0,1,1,0,0,0,,5,5,1,5,5,3
2,24,0,0,17247673,3/24/2017,18,2,2,2,1,0,,0,0,0,0,1,0,1,0,1,0,0,0,1,,3,3,1,3,3,3
3,34,0,0,17102743,3/13/2017,22,2,2,2,1,0,,1,1,1,0,0,1,1,1,1,0,1,0,1,,4,4,1,5,4,3
3,8,0,0,17119210,3/14/2017,19,1,2,2,1,0,,0,1,1,0,1,0,1,0,1,1,0,0,0,,4,4,1,4,4,3
3,2,0,0,17441104,4/12/2017,20,1,2,2,1,0,,0,0,1,0,0,1,0,0,1,0,1,1,0,,4,4,1,3,4,3
3,4,0,0,17304542,3/28/2017,21,1,2,2,1,0,,0,0,0,1,1,0,1,0,1,1,1,0,1,,5,5,1,1,1,3
3,7,0,1,17639784,4/28/2017,19,1,2,2,1,0,,0,1,0,0,1,1,1,0,1,0,1,1,0,,5,5,1,4,4,3
3,34,0,0,17102788,3/13/2017,30,2,2,2,1,0,,0,0,0,0,1,0,1,1,0,0,1,0,1,,4,3,1,3,4,3
3,12,0,0,17130815,3/15/2017,18,1,2,2,1,0,,0,0,1,1,1,0,1,0,1,1,1,0,0,,1,5,1,5,5,3
3,34,0,0,17102795,3/13/2017,20,1,2,2,1,0,,0,1,1,1,0,1,0,0,0,0,1,0,0,,3,4,1,4,4,3
3,6,0,0,17641782,5/1/2017,28,3,2,2,1,0,,1,0,1,1,1,1,1,0,1,0,0,0,1,,4,4,1,4,4,3
2,24,0,0,17247649,3/24/2017,22,1,2,2,1,0,,0,1,1,0,1,0,0,1,1,0,0,0,0,,4,3,1,3,4,3
3,31,0,0,17814680,5/15/2017,19,2,2,2,1,0,,0,1,0,0,1,0,1,0,1,1,0,1,0,,3,4,1,4,4,3
3,2,0,0,17441149,4/12/2017,18,1,2,2,1,0,,0,1,1,0,1,0,1,0,1,0,1,0,0,,3,4,1,4,4,3
3,14,0,0,17479819,4/17/2017,20,1,2,2,1,0,,0,0,0,0,1,0,1,0,1,0,1,0,0,,4,5,1,4,5,3
3,8,0,0,17119078,3/14/2017,25,1,2,2,1,0,,1,1,1,1,1,0,1,0,1,0,0,1,0,,3,4,1,3,3,3
3,34,0,0,17102740,3/13/2017,20,1,2,2,1,0,,1,1,1,1,0,1,0,1,1,0,1,1,0,,5,4,1,5,5,3
1,19,0,0,17570593,4/25/2017,43,2,2,2,1,0,,0,0,1,0,1,0,1,0,1,0,1,1,0,,5,5,1,5,3,3
2,10,0,0,17354924,4/3/2017,23,2,2,2,1,0,,1,0,0,0,1,1,0,0,0,0,1,1,0,,3,4,1,4,4,3
3,12,0,0,17130817,3/15/2017,21,2,2,2,1,0,,0,0,0,0,1,1,1,0,0,0,0,0,0,,3,4,1,3,2,3
3,21,0,0,17766954,5/11/2017,24,1,2,2,1,0,,1,0,1,0,1,1,1,0,1,1,1,1,1,,4,4,1,4,5,3
3,30,0,0,17430984,4/11/2017,23,1,2,2,3,0,,1,1,0,1,1,1,0,0,1,0,1,1,1,,4,4,1,5,2,3
3,9,0,0,17224657,3/21/2017,21,1,2,2,3,0,,0,0,0,0,1,0,1,1,1,1,1,1,1,,1,1,1,4,5,3
1,19,0,0,17570653,4/25/2017,18,2,2,2,3,0,,1,1,1,0,1,1,0,1,0,0,1,1,0,,3,3,1,3,3,3
3,25,0,0,17062935,3/10/2017,19,1,2,2,3,0,,1,0,1,0,0,0,1,0,1,0,1,1,0,,3,3,1,3,3,3
1,3,0,0,17499629,4/18/2017,49,2,2,2,3,0,,1,1,0,1,1,1,1,0,0,0,1,0,0,,4,4,1,4,4,3
3,6,0,0,17641839,5/1/2017,24,2,2,2,3,0,,0,0,0,0,1,1,1,1,1,0,1,1,0,,4,4,1,4,4,3
3,8,0,0,17119204,3/14/2017,21,1,2,2,3,0,,1,0,0,0,1,0,0,0,1,0,1,0,1,,3,3,1,2,3,3
3,27,0,0,17212618,3/21/2017,20,2,2,2,3,0,,0,0,1,0,0,1,0,1,0,0,1,1,0,,5,5,1,5,5,3
3,5,0,0,17458238,4/14/2017,19,1,2,2,3,0,,0,0,1,0,1,1,0,1,1,0,0,0,0,,3,4,1,4,4,3
3,7,0,1,17639774,4/28/2017,19,2,2,2,3,0,,1,0,0,0,1,0,1,0,0,0,0,0,1,,3,3,1,3,3,3
3,21,0,0,17766946,5/11/2017,19,1,2,2,3,0,,1,0,1,1,1,1,1,0,1,1,0,1,1,,4,4,1,4,4,3
2,10,0,0,17354894,4/3/2017,18,2,2,2,3,0,,1,0,1,0,1,1,1,0,1,0,1,0,0,,4,4,1,4,5,3
1,11,0,0,17597471,4/27/2017,19,1,2,2,3,0,,0,0,1,1,1,1,1,0,1,0,0,1,0,,4,3,1,5,5,3
3,12,0,0,17130851,3/15/2017,22,1,2,2,3,0,,0,0,0,0,1,0,1,0,1,0,1,0,1,,4,3,1,4,4,3
3,18,0,0,17420916,4/7/2017,19,2,2,2,3,0,,1,1,0,1,1,1,1,0,1,0,1,0,0,,5,5,1,5,5,3
2,10,0,0,17354889,4/3/2017,18,1,2,2,3,0,,1,1,1,1,1,0,0,0,1,0,0,1,0,,4,4,1,3,3,3
3,25,0,0,17062845,3/10/2017,18,1,2,2,3,0,,1,1,1,1,1,1,0,1,1,0,1,1,1,,4,3,1,4,3,3
3,32,0,0,17057363,3/9/2017,21,1,2,2,3,0,,1,1,1,1,1,0,1,1,1,0,1,1,1,,5,5,1,5,5,3
1,3,0,0,17499653,4/18/2017,23,2,2,2,3,0,,0,0,0,0,1,0,1,1,1,0,0,1,0,,3,2,1,4,4,3
3,6,0,0,17641785,5/1/2017,20,2,2,2,3,0,,1,0,1,1,1,1,1,0,1,0,0,0,1,,5,5,1,3,5,3
3,17,0,0,17354329,4/3/2017,19,2,2,2,3,0,,1,1,1,1,1,1,0,1,0,1,1,1,0,,2,4,1,3,4,3
2,24,0,0,17247634,3/24/2017,21,1,2,2,3,0,,0,1,0,0,1,0,1,0,1,0,1,1,0,,3,3,1,3,3,3
3,9,0,0,17224586,3/21/2017,19,1,2,2,3,0,,1,1,1,0,0,0,0,0,1,0,1,1,1,,4,3,1,4,4,3
3,27,0,0,17212620,3/21/2017,18,1,2,2,3,0,,0,1,0,1,1,0,1,0,1,0,1,0,0,,4,3,1,3,2,3
2,10,0,0,17354921,4/3/2017,21,2,2,2,3,0,,0,1,1,1,1,1,1,0,1,0,0,0,0,,5,4,1,4,4,3
3,5,0,0,17458280,4/14/2017,21,1,2,2,3,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,,4,3,1,4,3,3
3,9,0,0,17224688,3/21/2017,19,2,2,2,3,0,,0,0,0,0,1,1,0,0,1,1,1,0,0,,4,4,1,5,5,3
3,4,0,0,17304540,3/28/2017,25,1,2,2,3,0,,1,0,0,0,1,0,1,1,1,1,0,0,0,,5,5,1,5,5,3
3,34,0,0,17102762,3/13/2017,19,1,2,2,4,0,,1,0,1,1,1,0,1,0,1,0,1,0,1,,4,4,1,4,5,3
3,14,0,0,17479821,4/17/2017,19,1,2,2,4,0,,0,1,1,1,1,1,0,0,1,1,1,1,0,,2,4,1,2,2,3
3,18,0,0,17420845,4/7/2017,21,1,2,2,4,0,,1,1,1,1,1,1,0,0,1,0,1,0,0,,4,4,1,4,5,3
3,31,0,0,17814657,5/15/2017,18,1,2,2,4,0,,1,0,1,0,1,1,1,1,1,0,1,0,1,,4,4,1,4,4,3
3,25,0,0,17062836,3/10/2017,18,1,2,2,4,0,,1,0,0,0,1,1,1,0,1,1,0,0,1,,4,2,1,4,2,3
3,5,0,0,17458190,4/14/2017,56,1,2,2,4,0,,0,0,0,0,1,0,1,0,1,0,0,0,0,,4,4,1,4,5,3
3,30,0,0,17431025,4/11/2017,21,1,2,2,4,0,,1,1,0,0,0,1,1,1,1,0,1,1,0,,5,5,1,5,5,3
3,21,0,0,17766985,5/11/2017,19,1,2,2,4,0,,1,1,0,1,1,1,1,1,1,0,1,1,1,,4,4,1,5,5,3
3,34,0,0,17102735,3/13/2017,19,1,2,2,0,0,,1,1,1,0,1,0,1,1,1,0,1,1,1,,4,3,1,4,4,3
3,18,0,0,17420928,4/7/2017,20,2,2,2,0,0,,0,0,0,0,1,0,0,1,1,1,1,0,0,,5,4,1,5,4,3
3,7,0,1,17639800,4/28/2017,35,1,2,2,0,0,,0,0,1,0,1,0,1,0,1,0,0,0,0,,4,3,1,1,1,3
3,35,0,0,17514238,4/20/2017,19,1,2,2,0,0,,0,1,1,1,0,0,0,1,1,0,1,1,0,,4,5,1,4,4,3
3,16,0,0,17721281,5/9/2017,21,1,2,2,0,0,,1,0,1,1,1,0,1,0,0,1,0,1,0,,2,3,1,3,3,3
3,4,0,0,17304416,3/28/2017,21,1,2,2,0,0,,0,1,1,0,1,0,0,0,1,1,0,0,1,,5,5,1,5,4,3
3,7,0,1,17639808,4/28/2017,29,2,2,2,0,0,,0,0,0,0,1,0,1,0,1,1,0,0,0,,3,1,1,3,1,3
3,6,0,0,17641817,5/1/2017,22,3,2,2,0,0,,1,1,0,1,1,0,1,1,1,0,0,1,0,,4,5,1,5,5,3
1,11,0,0,17597432,4/27/2017,21,2,2,2,0,0,,0,0,1,0,1,0,1,0,1,1,1,0,0,,4,5,1,5,5,3
1,29,2,0,17581910,4/26/2017,18,1,2,2,0,0,,1,0,1,0,1,1,1,0,1,0,1,1,0,,,,1,5,3,3
2,24,0,0,17247660,3/24/2017,22,1,2,2,0,0,,1,1,0,1,1,0,1,0,0,0,0,0,0,,4,3,1,4,4,3
3,34,0,0,17102752,3/13/2017,18,1,2,2,0,0,,1,1,0,0,1,0,0,1,1,0,1,1,0,,4,4,1,3,4,3
3,14,0,0,17479826,4/17/2017,20,1,2,2,0,0,,0,0,1,0,0,0,1,0,0,0,0,1,0,,4,4,1,3,4,3
3,32,0,0,17057377,3/9/2017,21,2,2,2,0,0,,1,1,1,1,0,0,0,0,0,0,1,1,1,,4,3,1,4,4,3
3,4,0,0,17304463,3/28/2017,21,1,2,2,0,0,,1,1,1,0,1,1,0,1,1,1,1,0,0,,4,4,1,5,4,3
3,14,0,0,17479822,4/17/2017,20,1,2,2,0,0,,1,1,0,1,1,1,1,1,1,1,0,1,1,,3,3,1,5,3,3
1,19,0,0,17570639,4/25/2017,20,2,2,2,0,0,,0,0,0,0,1,0,1,0,1,0,0,0,1,,4,4,1,4,4,3
3,12,0,0,17130825,3/15/2017,23,2,2,2,0,0,,0,0,1,0,0,1,1,1,1,0,0,0,1,,3,1,1,5,5,3
3,35,0,0,17514225,4/20/2017,47,1,1,,2,0,,1,0,1,0,1,0,1,0,1,1,0,0,0,,5,5,1,5,5,3
3,8,0,0,17119077,3/14/2017,23,2,1,,0,0,,0,0,0,0,1,0,1,0,1,0,1,0,1,,5,5,1,4,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,2
3,23,1,0,17680758,5/5/2017,21,2,2,2,2,0,,1,0,1,1,1,1,0,1,0,0,1,1,0,0,4,5,2,4,4,3
3,25,2,0,17048264,3/9/2017,19,2,2,2,2,0,,1,0,0,0,0,1,0,1,0,1,1,0,1,0,4,4,2,4,4,3
3,27,1,0,17222780,3/22/2017,22,2,2,2,1,0,,0,0,1,1,0,0,1,0,1,0,1,0,1,0,3,2,2,3,3,3
3,17,1,0,17373076,4/5/2017,18,1,2,2,1,0,,1,0,1,0,0,1,1,0,1,0,0,1,1,0,4,4,2,4,3,3
3,5,1,0,17480590,4/17/2017,18,2,2,2,3,0,,1,1,1,1,0,1,1,0,1,0,0,1,0,0,4,4,2,5,4,3
3,12,2,0,17146767,3/16/2017,19,1,2,2,3,0,,1,1,0,1,1,0,0,1,1,0,0,0,0,0,5,5,2,4,5,3
3,4,1,0,17318123,3/30/2017,22,1,2,2,3,0,,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4,5,2,4,1,3
2,10,1,0,17374395,4/4/2017,18,2,2,2,3,0,,1,1,1,1,1,1,1,0,1,1,0,0,1,0,3,3,2,3,4,3
3,31,2,0,17821369,5/16/2017,18,1,2,2,3,0,,1,1,1,0,1,1,1,0,1,0,1,1,0,0,3,5,2,3,4,3
3,25,2,0,17048262,3/9/2017,18,1,2,2,3,0,,1,0,0,0,1,0,1,0,1,1,0,0,1,0,5,5,2,5,4,3
3,14,2,0,17489902,4/18/2017,21,2,2,2,3,0,,1,0,1,1,1,0,0,1,1,1,0,1,0,0,5,5,2,5,5,3
3,21,2,0,17733141,5/10/2017,22,1,2,2,2,1,2,1,1,1,0,0,1,1,0,0,0,0,1,0,1,3,4,2,3,4,3
2,13,2,0,17286852,3/27/2017,20,2,1,,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,4,4,3
